step,spawn_x,spawn_y,goal_x,goal_y,dist,speed,yaw_error_deg,left_action,right_action,r_dist,r_progress,r_align,r_time,r_action,r_total,cumulative,goal_reached
8110,0.00000,0.00000,-3.76337,-1.53347,1.56773,4.21579,79.71741,-0.88970,-0.76598,-0.13157,0.00000,0.53385,-0.05000,-0.00320,0.31318,-1668.76255,False
8111,0.00000,0.00000,-3.76337,-1.53347,1.57160,4.22609,78.96337,-0.41855,-0.16979,-0.13169,0.00000,0.58457,-0.05000,-0.00380,0.36032,-1668.40223,False
8112,0.00000,0.00000,-3.76337,-1.53347,1.57576,4.23623,78.21136,-0.36193,-0.71176,-0.13181,0.00000,0.63635,-0.05000,-0.00272,0.41021,-1667.99201,False
8113,0.00000,0.00000,-3.76337,-1.53347,1.58013,4.17236,77.47776,-0.55021,0.15199,-0.13193,0.00000,0.67601,-0.05000,-0.00442,0.44603,-1667.54598,False
8114,0.00000,0.00000,-3.76337,-1.53347,1.58476,4.18333,76.74638,-0.10791,-0.44980,-0.13207,0.00000,0.72778,-0.05000,-0.00373,0.49559,-1667.05039,False
8115,0.00000,0.00000,-3.76337,-1.53347,1.58968,4.19413,76.01754,-0.74794,-0.68360,-0.13221,0.00000,0.78029,-0.05000,-0.00341,0.54553,-1666.50486,False
8116,0.00000,0.00000,-3.76337,-1.53347,1.59487,4.20477,75.29150,-0.67645,-0.65895,-0.13236,0.00000,0.83343,-0.05000,-0.00038,0.59881,-1665.90606,False
8117,0.00000,0.00000,-3.76337,-1.53347,1.60023,4.14139,74.58419,-0.88729,0.14699,-0.13252,0.00000,0.87045,-0.05000,-0.00417,0.63014,-1665.27591,False
8118,0.00000,0.00000,-3.76337,-1.53347,1.60575,4.07896,73.89545,-0.92312,0.07845,-0.13268,0.00000,0.90529,-0.05000,-0.00039,0.66699,-1664.60892,False
8119,0.00000,0.00000,-3.76337,-1.53347,1.61150,4.07118,73.21368,-0.81214,-0.03405,-0.13285,0.00000,0.95129,-0.05000,-0.00079,0.71014,-1663.89878,False
8120,0.00000,0.00000,-3.76337,-1.53347,1.61751,4.08370,72.53481,-0.92164,-0.60493,-0.13303,0.00000,1.00215,-0.05000,-0.00291,0.75617,-1663.14262,False
8121,0.00000,0.00000,-3.76337,-1.53347,1.62377,4.09602,71.85905,-0.38864,-0.64925,-0.13321,0.00000,1.05327,-0.05000,-0.00267,0.80480,-1662.33782,False
8122,0.00000,0.00000,-3.76337,-1.53347,1.63023,4.07670,71.19312,-0.16550,-0.01111,-0.13340,0.00000,1.09565,-0.05000,-0.00338,0.84426,-1661.49355,False
8123,0.00000,0.00000,-3.76337,-1.53347,1.63694,4.08914,70.53053,-0.33485,-0.78955,-0.13360,0.00000,1.14638,-0.05000,-0.00398,0.89170,-1660.60186,False
8124,0.00000,0.00000,-3.76337,-1.53347,1.64390,4.10140,69.87152,-0.16138,-0.70028,-0.13380,0.00000,1.19716,-0.05000,-0.00098,0.94281,-1659.65904,False
8125,0.00000,0.00000,-3.76337,-1.53347,1.65110,4.11346,69.21626,-0.70245,-0.20638,-0.13401,0.00000,1.24795,-0.05000,-0.00366,0.98824,-1658.67080,False
8126,0.00000,0.00000,-3.76337,-1.53347,1.65852,4.10910,68.56688,-0.04200,-0.84579,-0.13423,0.00000,1.29344,-0.05000,-0.00460,1.03041,-1657.64039,False
8127,0.00000,0.00000,-3.76337,-1.53347,1.66608,4.06627,67.93249,-0.82204,0.03627,-0.13445,0.00000,1.32518,-0.05000,-0.00589,1.05926,-1656.58113,False
8128,0.00000,0.00000,-3.76337,-1.53347,1.67384,4.05959,67.30581,-0.17584,-0.03582,-0.13468,0.00000,1.36755,-0.05000,-0.00325,1.10205,-1655.47908,False
8129,0.00000,0.00000,-3.76337,-1.53347,1.68183,4.07230,66.68307,-0.84542,-0.20201,-0.13492,0.00000,1.41618,-0.05000,-0.00345,1.14790,-1654.33118,False
8130,0.00000,0.00000,-3.76337,-1.53347,1.69006,4.08483,66.06448,-0.68162,-0.36800,-0.13516,0.00000,1.46461,-0.05000,-0.00117,1.19605,-1653.13513,False
8131,0.00000,0.00000,-3.76337,-1.53347,1.69851,4.09717,65.45014,-0.55955,-0.92900,-0.13541,0.00000,1.51283,-0.05000,-0.00287,1.24000,-1651.89513,False
8132,0.00000,0.00000,-3.76337,-1.53347,1.70719,4.10931,64.84023,-0.77460,-0.74864,-0.13567,0.00000,1.56078,-0.05000,-0.00140,1.28688,-1650.60825,False
8133,0.00000,0.00000,-3.76337,-1.53347,1.71610,4.12129,64.23481,-0.37279,-0.57466,-0.13593,0.00000,1.60844,-0.05000,-0.00219,1.33121,-1649.27704,False
8134,0.00000,0.00000,-3.76337,-1.53347,1.72524,4.13309,63.63407,-0.89105,-0.45507,-0.13621,0.00000,1.65577,-0.05000,-0.00266,1.37556,-1647.90148,False
8135,0.00000,0.00000,-3.76337,-1.53347,1.73460,4.14471,63.03814,-0.51048,-0.66017,-0.13648,0.00000,1.70275,-0.05000,-0.00216,1.42052,-1646.48096,False
8136,0.00000,0.00000,-3.76337,-1.53347,1.74418,4.15616,62.44709,-0.72963,-0.27266,-0.13677,0.00000,1.74935,-0.05000,-0.00223,1.46456,-1645.01641,False
8137,0.00000,0.00000,-3.76337,-1.53347,1.75398,4.16744,61.86103,-0.63601,-0.53063,-0.13706,0.00000,1.79555,-0.05000,-0.00137,1.50912,-1643.50729,False
8138,0.00000,0.00000,-3.76337,-1.53347,1.76400,4.17856,61.28009,-0.61251,-0.47151,-0.13736,0.00000,1.84131,-0.05000,-0.00032,1.55347,-1641.95382,False
8139,0.00000,0.00000,-3.76337,-1.53347,1.77423,4.18950,60.70432,-0.57990,-0.50329,-0.13767,0.00000,1.88663,-0.05000,-0.00023,1.59642,-1640.35740,False
8140,0.00000,0.00000,-3.76337,-1.53347,1.78447,4.11484,60.14320,0.26680,-0.05150,-0.13797,0.00000,1.89155,-0.05000,-0.00480,1.59645,-1638.76095,False
8141,0.00000,0.00000,-3.76337,-1.53347,1.79491,4.12675,59.58699,-0.25076,-0.50870,-0.13829,0.00000,1.93511,-0.05000,-0.00345,1.63898,-1637.12197,False
8142,0.00000,0.00000,-3.76337,-1.53347,1.80553,4.12988,59.03656,-0.05753,-0.72640,-0.13861,0.00000,1.97407,-0.05000,-0.00146,1.67779,-1635.44418,False
8143,0.00000,0.00000,-3.76337,-1.53347,1.81636,4.14157,58.49115,-0.49980,-0.29085,-0.13893,0.00000,2.01668,-0.05000,-0.00310,1.71641,-1633.72777,False
8144,0.00000,0.00000,-3.76337,-1.53347,1.82738,4.15308,57.95081,-0.45836,-0.29848,-0.13926,0.00000,2.05883,-0.05000,-0.00021,1.75913,-1631.96864,False
8145,0.00000,0.00000,-3.76337,-1.53347,1.83861,4.16441,57.41558,-0.92397,-0.56989,-0.13960,0.00000,2.10051,-0.05000,-0.00269,1.79601,-1630.17263,False
8146,0.00000,0.00000,-3.76337,-1.53347,1.85002,4.17558,56.88551,-0.89781,-0.64697,-0.13995,0.00000,2.14171,-0.05000,-0.00041,1.83720,-1628.33543,False
8147,0.00000,0.00000,-3.76337,-1.53347,1.86163,4.18658,56.36068,-0.68225,-0.70609,-0.14030,0.00000,2.18243,-0.05000,-0.00112,1.87493,-1626.46050,False
8148,0.00000,0.00000,-3.76337,-1.53347,1.87344,4.19742,55.84109,-0.28716,-0.71891,-0.14066,0.00000,2.22265,-0.05000,-0.00198,1.91202,-1624.54847,False
8149,0.00000,0.00000,-3.76337,-1.53347,1.88543,4.20809,55.32682,-0.82814,-0.12397,-0.14102,0.00000,2.26237,-0.05000,-0.00402,1.94745,-1622.60102,False
8150,0.00000,0.00000,-3.76337,-1.53347,1.89760,4.21861,54.81788,-0.67585,-0.77856,-0.14139,0.00000,2.30158,-0.05000,-0.00336,1.98509,-1620.61593,False
8151,0.00000,0.00000,-3.76337,-1.53347,1.90996,4.22896,54.31428,-0.72783,-0.31989,-0.14177,0.00000,2.34028,-0.05000,-0.00231,2.02262,-1618.59331,False
8152,0.00000,0.00000,-3.76337,-1.53347,1.92251,4.23916,53.81606,-0.88075,-0.32526,-0.14215,0.00000,2.37846,-0.05000,-0.00077,2.06015,-1616.53316,False
8153,0.00000,0.00000,-3.76337,-1.53347,1.93523,4.24921,53.32322,-0.69214,-0.58117,-0.14254,0.00000,2.41613,-0.05000,-0.00159,2.09481,-1614.43834,False
8154,0.00000,0.00000,-3.76337,-1.53347,1.94812,4.25911,52.83577,-0.68369,-0.72582,-0.14293,0.00000,2.45327,-0.05000,-0.00072,2.13066,-1612.30768,False
8155,0.00000,0.00000,-3.76337,-1.53347,1.96120,4.26885,52.35373,-0.64478,-0.76098,-0.14333,0.00000,2.48989,-0.05000,-0.00026,2.16560,-1610.14208,False
8156,0.00000,0.00000,-3.76337,-1.53347,1.97444,4.27845,51.87709,-0.70565,-0.56381,-0.14374,0.00000,2.52599,-0.05000,-0.00103,2.19880,-1607.94328,False
8157,0.00000,0.00000,-3.76337,-1.53347,1.98763,4.21403,51.41714,-0.71375,0.27044,-0.14414,0.00000,2.51673,-0.05000,-0.00417,2.18662,-1605.75666,False
8158,0.00000,0.00000,-3.76337,-1.53347,2.00098,4.22446,50.96222,-0.72818,-0.20078,-0.14456,0.00000,2.55128,-0.05000,-0.00236,2.22090,-1603.53576,False
8159,0.00000,0.00000,-3.76337,-1.53347,2.01449,4.23472,50.51236,-0.74795,-0.56658,-0.14497,0.00000,2.58535,-0.05000,-0.00183,2.25344,-1601.28232,False
8160,0.00000,0.00000,-3.76337,-1.53347,2.02798,4.18648,50.07150,0.04349,-0.71813,-0.14539,0.00000,2.58269,-0.05000,-0.00403,2.24842,-1599.03389,False
8161,0.00000,0.00000,-3.76337,-1.53347,2.04139,4.12344,49.64035,0.25451,-0.68054,-0.14580,0.00000,2.56943,-0.05000,-0.00107,2.23850,-1596.79539,False
8162,0.00000,0.00000,-3.76337,-1.53347,2.05471,4.06136,49.21848,0.10119,-0.57316,-0.14622,0.00000,2.55527,-0.05000,-0.00094,2.22489,-1594.57050,False
8163,0.00000,0.00000,-3.76337,-1.53347,2.06819,4.07408,48.80077,-0.87046,-0.44274,-0.14664,0.00000,2.58745,-0.05000,-0.00490,2.25116,-1592.31935,False
8164,0.00000,0.00000,-3.76337,-1.53347,2.08167,4.04224,48.39357,-0.52853,0.01510,-0.14706,0.00000,2.59044,-0.05000,-0.00286,2.25574,-1590.06361,False
8165,0.00000,0.00000,-3.76337,-1.53347,2.09511,3.99646,47.99867,-0.62119,0.04440,-0.14747,0.00000,2.58320,-0.05000,-0.00049,2.25092,-1587.81269,False
8166,0.00000,0.00000,-3.76337,-1.53347,2.10869,4.01016,47.60749,-0.75543,-0.69259,-0.14790,0.00000,2.61387,-0.05000,-0.00375,2.27643,-1585.53626,False
8167,0.00000,0.00000,-3.76337,-1.53347,2.12242,4.02365,47.22009,-0.48217,-0.57071,-0.14833,0.00000,2.64419,-0.05000,-0.00150,2.30711,-1583.22915,False
8168,0.00000,0.00000,-3.76337,-1.53347,2.13630,4.03694,46.83642,-0.19673,-0.54160,-0.14876,0.00000,2.67416,-0.05000,-0.00143,2.33525,-1580.89390,False
8169,0.00000,0.00000,-3.76337,-1.53347,2.15031,4.05003,46.45650,-0.77614,-0.10061,-0.14920,0.00000,2.70378,-0.05000,-0.00364,2.36079,-1578.53310,False
8170,0.00000,0.00000,-3.76337,-1.53347,2.16447,4.06291,46.08036,-0.82788,-0.45221,-0.14965,0.00000,2.73304,-0.05000,-0.00178,2.39006,-1576.14304,False
8171,0.00000,0.00000,-3.76337,-1.53347,2.17877,4.07561,45.70797,-0.41848,-0.77281,-0.15010,0.00000,2.76195,-0.05000,-0.00260,2.41630,-1573.72675,False
8172,0.00000,0.00000,-3.76337,-1.53347,2.19321,4.08811,45.33935,-0.34322,-0.16159,-0.15055,0.00000,2.79051,-0.05000,-0.00308,2.44254,-1571.28421,False
8173,0.00000,0.00000,-3.76337,-1.53347,2.20752,4.02655,44.97831,0.23072,-0.56667,-0.15101,0.00000,2.76772,-0.05000,-0.00351,2.42011,-1568.86410,False
8174,0.00000,0.00000,-3.76337,-1.53347,2.22197,4.03978,44.62075,-0.47105,-0.32009,-0.15146,0.00000,2.79580,-0.05000,-0.00372,2.44617,-1566.41794,False
8175,0.00000,0.00000,-3.76337,-1.53347,2.23656,4.05282,44.26669,-0.78618,-0.80085,-0.15192,0.00000,2.82355,-0.05000,-0.00287,2.47295,-1563.94498,False
8176,0.00000,0.00000,-3.76337,-1.53347,2.25127,4.06565,43.91611,-0.86981,-0.27663,-0.15239,0.00000,2.85095,-0.05000,-0.00265,2.49879,-1561.44619,False
8177,0.00000,0.00000,-3.76337,-1.53347,2.26612,4.07828,43.56902,-0.91039,-0.90880,-0.15286,0.00000,2.87803,-0.05000,-0.00317,2.52357,-1558.92262,False
8178,0.00000,0.00000,-3.76337,-1.53347,2.28110,4.09073,43.22541,-0.46461,-0.70848,-0.15334,0.00000,2.90477,-0.05000,-0.00244,2.54926,-1556.37336,False
8179,0.00000,0.00000,-3.76337,-1.53347,2.29620,4.10298,42.88529,-0.66878,-0.41552,-0.15382,0.00000,2.93117,-0.05000,-0.00179,2.57457,-1553.79879,False
8180,0.00000,0.00000,-3.76337,-1.53347,2.31143,4.11504,42.54863,-0.50579,-0.85375,-0.15431,0.00000,2.95723,-0.05000,-0.00234,2.59834,-1551.20045,False
8181,0.00000,0.00000,-3.76337,-1.53347,2.32678,4.12691,42.21543,-0.31567,-0.28535,-0.15480,0.00000,2.98297,-0.05000,-0.00300,2.62167,-1548.57878,False
8182,0.00000,0.00000,-3.76337,-1.53347,2.34226,4.13861,41.88568,-0.83563,-0.49686,-0.15530,0.00000,3.00837,-0.05000,-0.00281,2.64555,-1545.93323,False
8183,0.00000,0.00000,-3.76337,-1.53347,2.35786,4.15013,41.55936,-0.69732,-0.34523,-0.15580,0.00000,3.03345,-0.05000,-0.00103,2.67069,-1543.26255,False
8184,0.00000,0.00000,-3.76337,-1.53347,2.37358,4.16147,41.23647,-0.46984,-0.73421,-0.15631,0.00000,3.05820,-0.05000,-0.00225,2.69251,-1540.57004,False
8185,0.00000,0.00000,-3.76337,-1.53347,2.38942,4.17264,40.91697,-0.32705,-0.61895,-0.15682,0.00000,3.08262,-0.05000,-0.00092,2.71657,-1537.85347,False
8186,0.00000,0.00000,-3.76337,-1.53347,2.40537,4.18364,40.60087,-0.60457,-0.24294,-0.15733,0.00000,3.10672,-0.05000,-0.00234,2.73757,-1535.11590,False
8187,0.00000,0.00000,-3.76337,-1.53347,2.42144,4.19447,40.28813,-0.57841,-0.72019,-0.15785,0.00000,3.13050,-0.05000,-0.00239,2.75962,-1532.35628,False
8188,0.00000,0.00000,-3.76337,-1.53347,2.43751,4.17628,39.97976,-0.01640,-0.43377,-0.15838,0.00000,3.13226,-0.05000,-0.00315,2.76006,-1529.59622,False
8189,0.00000,0.00000,-3.76337,-1.53347,2.45370,4.18722,39.67464,-0.41691,-0.08154,-0.15890,0.00000,3.15557,-0.05000,-0.00267,2.78221,-1526.81401,False
8190,0.00000,0.00000,-3.76337,-1.53347,2.46971,4.12412,39.38113,-0.77936,0.22432,-0.15942,0.00000,3.12224,-0.05000,-0.00237,2.75039,-1524.06362,False
8191,0.00000,0.00000,-3.76337,-1.53347,2.48583,4.13584,39.09061,-0.89361,-0.31828,-0.15995,0.00000,3.14513,-0.05000,-0.00277,2.77124,-1521.29238,False
8192,0.00000,0.00000,-3.76337,-1.53347,2.50206,4.14738,38.80303,-0.79469,-0.59366,-0.16048,0.00000,3.16773,-0.05000,-0.00146,2.79352,-1518.49885,False
8193,0.00000,0.00000,-3.76337,-1.53347,2.51834,4.14321,38.51889,-0.04344,-0.58195,-0.16101,0.00000,3.17810,-0.05000,-0.00376,2.80058,-1515.69828,False
8194,0.00000,0.00000,-3.76337,-1.53347,2.53473,4.15464,38.23763,-0.44406,-0.33137,-0.16155,0.00000,3.20022,-0.05000,-0.00236,2.82248,-1512.87579,False
8195,0.00000,0.00000,-3.76337,-1.53347,2.55094,4.09202,37.96138,0.26494,-0.40988,-0.16208,0.00000,3.16483,-0.05000,-0.00357,2.78719,-1510.08860,False
8196,0.00000,0.00000,-3.76337,-1.53347,2.56725,4.10422,37.68778,-0.78390,-0.07524,-0.16262,0.00000,3.18694,-0.05000,-0.00550,2.80575,-1507.28285,False
8197,0.00000,0.00000,-3.76337,-1.53347,2.58367,4.11624,37.41685,-0.53295,-0.52029,-0.16316,0.00000,3.20877,-0.05000,-0.00255,2.82893,-1504.45392,False
8198,0.00000,0.00000,-3.76337,-1.53347,2.60019,4.12807,37.14855,-0.41583,-0.20940,-0.16370,0.00000,3.23033,-0.05000,-0.00166,2.84979,-1501.60413,False
8199,0.00000,0.00000,-3.76337,-1.53347,2.61682,4.13972,36.88288,-0.57158,-0.61838,-0.16425,0.00000,3.25162,-0.05000,-0.00219,2.86896,-1498.73516,False
8200,0.00000,0.00000,-3.76337,-1.53347,2.63325,4.07732,36.62758,-0.93081,0.15544,-0.16480,0.00000,3.21405,-0.05000,-0.00427,2.83072,-1495.90444,False
8201,0.00000,0.00000,-3.76337,-1.53347,2.64979,4.08974,36.37470,-0.75908,-0.56792,-0.16535,0.00000,3.23513,-0.05000,-0.00372,2.85078,-1493.05366,False
8202,0.00000,0.00000,-3.76337,-1.53347,2.66642,4.10197,36.12418,-0.75729,-0.29874,-0.16590,0.00000,3.25596,-0.05000,-0.00135,2.87239,-1490.18127,False
8203,0.00000,0.00000,-3.76337,-1.53347,2.68316,4.11401,35.87607,-0.41530,-0.27619,-0.16646,0.00000,3.27652,-0.05000,-0.00171,2.89103,-1487.29024,False
8204,0.00000,0.00000,-3.76337,-1.53347,2.70000,4.12587,35.63032,-0.56766,-0.45779,-0.16702,0.00000,3.29683,-0.05000,-0.00119,2.91031,-1484.37993,False
8205,0.00000,0.00000,-3.76337,-1.53347,2.71694,4.13755,35.38695,-0.27214,-0.30712,-0.16758,0.00000,3.31689,-0.05000,-0.00166,2.92835,-1481.45158,False
8206,0.00000,0.00000,-3.76337,-1.53347,2.73397,4.14905,35.14591,-0.07801,-0.48183,-0.16815,0.00000,3.33669,-0.05000,-0.00131,2.94696,-1478.50462,False
8207,0.00000,0.00000,-3.76337,-1.53347,2.75110,4.16038,34.90722,-0.46365,-0.65442,-0.16873,0.00000,3.35624,-0.05000,-0.00211,2.96417,-1475.54045,False
8208,0.00000,0.00000,-3.76337,-1.53347,2.76821,4.14409,34.67136,-0.01927,-0.61210,-0.16930,0.00000,3.35332,-0.05000,-0.00223,2.96073,-1472.57972,False
8209,0.00000,0.00000,-3.76337,-1.53347,2.78512,4.08162,34.44503,-0.43538,0.12973,-0.16987,0.00000,3.31236,-0.05000,-0.00425,2.91929,-1469.66043,False
8210,0.00000,0.00000,-3.76337,-1.53347,2.80211,4.09397,34.22073,-0.48272,-0.60895,-0.17044,0.00000,3.33186,-0.05000,-0.00370,2.93781,-1466.72262,False
8211,0.00000,0.00000,-3.76337,-1.53347,2.81921,4.10613,33.99851,-0.70665,-0.71281,-0.17102,0.00000,3.35112,-0.05000,-0.00123,2.95801,-1463.76461,False
8212,0.00000,0.00000,-3.76337,-1.53347,2.83581,3.97773,33.78593,0.37288,0.06006,-0.17158,0.00000,3.25495,-0.05000,-0.00664,2.86076,-1460.90385,False
8213,0.00000,0.00000,-3.76337,-1.53347,2.85251,3.99165,33.57506,-0.51502,-0.61399,-0.17214,0.00000,3.27488,-0.05000,-0.00557,2.88021,-1458.02364,False
8214,0.00000,0.00000,-3.76337,-1.53347,2.86931,4.00536,33.36594,-0.88808,-0.08918,-0.17271,0.00000,3.29457,-0.05000,-0.00322,2.90070,-1455.12294,False
8215,0.00000,0.00000,-3.76337,-1.53347,2.88620,4.01886,33.15855,-0.32652,-0.32275,-0.17329,0.00000,3.31403,-0.05000,-0.00304,2.91882,-1452.20412,False
8216,0.00000,0.00000,-3.76337,-1.53347,2.90306,3.99878,32.95332,-0.00721,-0.31950,-0.17386,0.00000,3.30564,-0.05000,-0.00160,2.91173,-1449.29239,False
8217,0.00000,0.00000,-3.76337,-1.53347,2.92000,4.01238,32.74979,-0.80011,-0.57682,-0.17444,0.00000,3.32497,-0.05000,-0.00417,2.92698,-1446.36542,False
8218,0.00000,0.00000,-3.76337,-1.53347,2.93704,4.02577,32.54791,-0.47528,-0.67974,-0.17502,0.00000,3.34408,-0.05000,-0.00170,2.94701,-1443.41840,False
8219,0.00000,0.00000,-3.76337,-1.53347,2.95418,4.03897,32.34769,-0.16967,-0.63741,-0.17560,0.00000,3.36296,-0.05000,-0.00154,2.96454,-1440.45386,False
8220,0.00000,0.00000,-3.76337,-1.53347,2.97140,4.05196,32.14914,-0.66126,-0.33154,-0.17619,0.00000,3.38161,-0.05000,-0.00289,2.98033,-1437.47353,False
8221,0.00000,0.00000,-3.76337,-1.53347,2.98870,4.05995,31.95267,-0.31347,-0.06524,-0.17678,0.00000,3.39600,-0.05000,-0.00219,2.99413,-1434.47940,False
8222,0.00000,0.00000,-3.76337,-1.53347,3.00608,4.07263,31.75785,-0.36682,-0.86001,-0.17738,0.00000,3.41424,-0.05000,-0.00398,3.00908,-1431.47032,False
8223,0.00000,0.00000,-3.76337,-1.53347,3.02356,4.08511,31.56469,-0.74988,-0.40231,-0.17798,0.00000,3.43226,-0.05000,-0.00298,3.02661,-1428.44371,False
8224,0.00000,0.00000,-3.76337,-1.53347,3.04112,4.09740,31.37315,-0.34904,-0.51323,-0.17859,0.00000,3.45006,-0.05000,-0.00208,3.04383,-1425.39988,False
8225,0.00000,0.00000,-3.76337,-1.53347,3.05877,4.10951,31.18324,-0.81790,-0.22037,-0.17919,0.00000,3.46764,-0.05000,-0.00276,3.05925,-1422.34063,False
8226,0.00000,0.00000,-3.76337,-1.53347,3.07651,4.12144,30.99497,-0.43633,-0.19473,-0.17981,0.00000,3.48500,-0.05000,-0.00191,3.07600,-1419.26463,False
8227,0.00000,0.00000,-3.76337,-1.53347,3.09433,4.13319,30.80830,-0.67046,-0.85979,-0.18042,0.00000,3.50215,-0.05000,-0.00353,3.09007,-1416.17456,False
8228,0.00000,0.00000,-3.76337,-1.53347,3.11223,4.14476,30.62326,-0.72969,-0.64824,-0.18104,0.00000,3.51909,-0.05000,-0.00110,3.10798,-1413.06657,False
8229,0.00000,0.00000,-3.76337,-1.53347,3.13022,4.15615,30.43982,-0.70676,-0.60946,-0.18167,0.00000,3.53581,-0.05000,-0.00023,3.12413,-1409.94244,False
8230,0.00000,0.00000,-3.76337,-1.53347,3.14829,4.16737,30.25798,-0.82499,-0.76422,-0.18229,0.00000,3.55233,-0.05000,-0.00097,3.13846,-1406.80399,False
8231,0.00000,0.00000,-3.76337,-1.53347,3.16644,4.17842,30.07773,-0.62190,-0.81539,-0.18292,0.00000,3.56863,-0.05000,-0.00105,3.15326,-1403.65073,False
8232,0.00000,0.00000,-3.76337,-1.53347,3.18467,4.18930,29.89908,-0.65515,-0.78120,-0.18356,0.00000,3.58474,-0.05000,-0.00024,3.16874,-1400.48199,False
8233,0.00000,0.00000,-3.76337,-1.53347,3.20297,4.20002,29.72199,-0.74674,-0.69205,-0.18420,0.00000,3.60063,-0.05000,-0.00064,3.18281,-1397.29918,False
8234,0.00000,0.00000,-3.76337,-1.53347,3.22136,4.21057,29.54647,-0.60854,-0.48906,-0.18484,0.00000,3.61633,-0.05000,-0.00123,3.19650,-1394.10268,False
8235,0.00000,0.00000,-3.76337,-1.53347,3.23982,4.22097,29.37250,-0.42545,-0.56333,-0.18549,0.00000,3.63183,-0.05000,-0.00099,3.21083,-1390.89185,False
8236,0.00000,0.00000,-3.76337,-1.53347,3.25835,4.23121,29.20010,-0.35396,-0.50409,-0.18613,0.00000,3.64712,-0.05000,-0.00046,3.22525,-1387.66660,False
8237,0.00000,0.00000,-3.76337,-1.53347,3.27696,4.24130,29.02922,-0.47577,-0.63120,-0.18679,0.00000,3.66223,-0.05000,-0.00088,3.23854,-1384.42806,False
8238,0.00000,0.00000,-3.76337,-1.53347,3.29565,4.25123,28.85988,-0.64858,-0.57839,-0.18744,0.00000,3.67714,-0.05000,-0.00090,3.25203,-1381.17603,False
8239,0.00000,0.00000,-3.76337,-1.53347,3.31441,4.26101,28.69205,-0.82600,-0.50085,-0.18810,0.00000,3.69185,-0.05000,-0.00097,3.26530,-1377.91073,False
8240,0.00000,0.00000,-3.76337,-1.53347,3.33323,4.27065,28.52574,-0.57236,-0.73819,-0.18877,0.00000,3.70638,-0.05000,-0.00174,3.27768,-1374.63305,False
8241,0.00000,0.00000,-3.76337,-1.53347,3.35213,4.28014,28.36092,-0.86022,-0.46727,-0.18943,0.00000,3.72072,-0.05000,-0.00198,3.29041,-1371.34265,False
8242,0.00000,0.00000,-3.76337,-1.53347,3.37110,4.28949,28.19759,-0.95302,-0.28381,-0.19010,0.00000,3.73487,-0.05000,-0.00103,3.30414,-1368.03851,False
8243,0.00000,0.00000,-3.76337,-1.53347,3.39014,4.29870,28.03574,-0.42202,-0.51559,-0.19078,0.00000,3.74884,-0.05000,-0.00290,3.31488,-1364.72363,False
8244,0.00000,0.00000,-3.76337,-1.53347,3.40925,4.30777,27.87535,-0.75418,-0.46265,-0.19145,0.00000,3.76263,-0.05000,-0.00168,3.32853,-1361.39510,False
8245,0.00000,0.00000,-3.76337,-1.53347,3.42842,4.31670,27.71643,-0.38800,-0.74256,-0.19213,0.00000,3.77624,-0.05000,-0.00230,3.34016,-1358.05493,False
8246,0.00000,0.00000,-3.76337,-1.53347,3.44733,4.25163,27.56474,-0.57315,0.36552,-0.19281,0.00000,3.72475,-0.05000,-0.00562,3.28730,-1354.76763,False
8247,0.00000,0.00000,-3.76337,-1.53347,3.46631,4.26141,27.41438,-0.44589,-0.80127,-0.19348,0.00000,3.73869,-0.05000,-0.00587,3.29963,-1351.46800,False
8248,0.00000,0.00000,-3.76337,-1.53347,3.48527,4.25080,27.26691,-0.96756,-0.03389,-0.19416,0.00000,3.73460,-0.05000,-0.00464,3.29630,-1348.17170,False
8249,0.00000,0.00000,-3.76337,-1.53347,3.50430,4.26061,27.12070,-0.70725,-0.87194,-0.19483,0.00000,3.74838,-0.05000,-0.00439,3.30897,-1344.86273,False
8250,0.00000,0.00000,-3.76337,-1.53347,3.52340,4.27026,26.97573,-0.81899,-0.57223,-0.19552,0.00000,3.76198,-0.05000,-0.00160,3.32400,-1341.53873,False
8251,0.00000,0.00000,-3.76337,-1.53347,3.54223,4.20590,26.83178,0.11143,-0.67862,-0.19619,0.00000,3.71025,-0.05000,-0.00468,3.27113,-1338.26760,False
8252,0.00000,0.00000,-3.76337,-1.53347,3.56113,4.21638,26.68896,-0.71594,-0.60469,-0.19686,0.00000,3.72441,-0.05000,-0.00415,3.28445,-1334.98316,False
8253,0.00000,0.00000,-3.76337,-1.53347,3.58011,4.22671,26.54730,-0.79905,-0.70754,-0.19754,0.00000,3.73840,-0.05000,-0.00066,3.30055,-1331.68261,False
8254,0.00000,0.00000,-3.76337,-1.53347,3.59915,4.23689,26.40679,-0.62714,-0.64580,-0.19823,0.00000,3.75221,-0.05000,-0.00091,3.31274,-1328.36987,False
8255,0.00000,0.00000,-3.76337,-1.53347,3.61826,4.24691,26.26742,-0.71721,-0.28746,-0.19891,0.00000,3.76584,-0.05000,-0.00185,3.32408,-1325.04579,False
8256,0.00000,0.00000,-3.76337,-1.53347,3.63695,4.15000,26.13453,-0.00818,0.31135,-0.19959,0.00000,3.68432,-0.05000,-0.00464,3.24322,-1321.80256,False
8257,0.00000,0.00000,-3.76337,-1.53347,3.65568,4.15228,26.00331,-0.43327,-0.05660,-0.20026,0.00000,3.69068,-0.05000,-0.00281,3.25043,-1318.55213,False
